case_id,model,model_label,prompt,split,situation,num_tokens,module,layer,projection,shape,n,d,row_size_kib,paper_parameter_source,budget_index,budget_fraction,row_budget,method,method_label,selected_rows,row_match,importance_retention,relative_l2_error,relative_mae,cosine_error,output_norm_ratio,chunks,selector_median_ms,selector_p95_ms,read_wall_median_ms,read_wall_p95_ms,actual_total_ms,direct_rate,deterministic,fallback_used,error
tiny11-000788,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,1,0.5,1024,wave_k12,Wave K=12,1024,True,0.5407199406446743,0.6892896294593811,0.7139736413955688,0.2751370668411255,0.7482386827468872,12,0.402002,0.4030838,0.447116,0.4804601,0.849118,1.0,True,False,
tiny11-000789,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,1,0.5,1024,wave_k18,Wave K=18,1024,True,0.5498646564195815,0.6763343214988708,0.6998906135559082,0.2629493474960327,0.7629697918891907,18,1.274904,1.4295347999999999,0.583873,0.6156294999999999,1.858777,1.0,True,False,
tiny11-000790,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,1,0.5,1024,wave_k24,Wave K=24,1024,True,0.5527396800073193,0.6736734509468079,0.6972683668136597,0.26050806045532227,0.7656490802764893,24,1.970746,2.1411916,0.637523,0.6578818999999999,2.608269,1.0,True,False,
tiny11-000791,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,2,0.75,1536,paper,Paper,1536,True,0.7726358296307733,0.49602001905441284,0.5163918733596802,0.13116705417633057,0.8989406228065491,4,0.212537,0.2174699,0.46492,0.4694911,0.677457,1.0,True,False,
tiny11-000792,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,2,0.75,1536,tile8_ceil,Cell-8,1536,True,0.7631492703526438,0.4976736903190613,0.5183626413345337,0.1324670910835266,0.8846354484558105,1,0.125024,0.12704359999999998,0.598549,0.6053476,0.723573,1.0,True,False,
tiny11-000793,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,2,0.75,1536,wave_k1,Wave K=1,1536,True,0.7631492703526438,0.4976736903190613,0.5183626413345337,0.1324670910835266,0.8846354484558105,1,0.164958,0.1741281,0.584633,0.6436217,0.7495909999999999,1.0,True,False,
tiny11-000794,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,2,0.75,1536,wave_k6,Wave K=6,1536,True,0.7695326125492483,0.49038052558898926,0.5094583630561829,0.12837928533554077,0.8856123685836792,6,0.217908,0.2466171,0.433962,0.4589199,0.65187,1.0,True,False,
tiny11-000795,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,2,0.75,1536,wave_k12,Wave K=12,1536,True,0.7766384185636926,0.48363906145095825,0.5038679838180542,0.12459200620651245,0.8910919427871704,12,0.226283,0.2292674,0.615401,0.6748667,0.841684,1.0,True,False,
tiny11-000796,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,2,0.75,1536,wave_k18,Wave K=18,1536,True,0.7810294903904986,0.4746682047843933,0.49172231554985046,0.11975139379501343,0.8923956751823425,18,0.715919,0.8271149,0.718022,0.7276169,1.433941,1.0,True,False,
tiny11-000797,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.v_proj,21,v,2048x256,2048,256,0.5,generic-8KiB,2,0.75,1536,wave_k24,Wave K=24,1536,True,0.7841773812178706,0.4756813943386078,0.4943518042564392,0.12010794878005981,0.9018670916557312,24,0.238065,0.2444046,0.709997,0.7371652999999999,0.948062,1.0,True,False,
tiny11-000798,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,0,0.25,512,paper,Paper,512,True,0.37219469744759753,0.7029168009757996,0.7631658911705017,0.2553277611732483,0.5241529941558838,9,0.330498,0.3580713,1.059762,1.0622865000000001,1.39026,1.0,True,False,
tiny11-000799,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,0,0.25,512,tile8_ceil,Cell-8,512,True,0.36942096625724646,0.7323103547096252,0.8029378652572632,0.29170817136764526,0.5134697556495667,7,0.089988,0.10268429999999999,0.93593,1.0144667,1.025918,1.0,True,False,
tiny11-000800,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,0,0.25,512,wave_k1,Wave K=1,512,True,0.2989770679192268,0.9414782524108887,0.9293993711471558,0.6627013087272644,0.3249841034412384,1,0.13372,0.143044,0.819724,0.8301289000000001,0.953444,1.0,True,False,
tiny11-000801,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,0,0.25,512,wave_k6,Wave K=6,512,True,0.36174364891927185,0.624708354473114,0.7193801999092102,0.19685041904449463,0.615240752696991,6,0.205915,0.22534600000000002,0.909041,0.9672719,1.114956,1.0,True,False,
tiny11-000802,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,0,0.25,512,wave_k12,Wave K=12,512,True,0.3699818492099878,0.5934939384460449,0.6848809123039246,0.17233896255493164,0.6346384882926941,12,0.548105,0.6132794,0.879014,0.8951276,1.4271189999999998,1.0,True,False,
tiny11-000803,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,0,0.25,512,wave_k18,Wave K=18,512,True,0.37929884244324236,0.5796436071395874,0.666559636592865,0.16595995426177979,0.6562495827674866,18,0.864977,0.8798558,0.885696,0.9210786,1.750673,1.0,True,False,
tiny11-000804,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,0,0.25,512,wave_k24,Wave K=24,512,True,0.3835744727033904,0.5584201216697693,0.6587010025978088,0.15641283988952637,0.6903805136680603,24,1.158516,1.23525,1.04247,1.0879776,2.2009860000000003,1.0,True,False,
tiny11-000805,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,1,0.5,1024,paper,Paper,1024,True,0.6492779784113729,0.5030633211135864,0.5607264041900635,0.11978626251220703,0.7133342027664185,18,0.364743,0.42320789999999997,1.532827,1.6034734,1.89757,1.0,True,False,
tiny11-000806,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,1,0.5,1024,tile8_ceil,Cell-8,1024,True,0.648858543140745,0.521788477897644,0.574760377407074,0.12664324045181274,0.6862335801124573,7,0.090069,0.0995721,1.46475,1.4977242,1.554819,1.0,True,False,
tiny11-000807,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,1,0.5,1024,wave_k1,Wave K=1,1024,True,0.5923696057859085,0.501987636089325,0.5800072550773621,0.12378460168838501,0.7356988787651062,1,0.129482,0.1466234,1.554037,1.5819162999999998,1.683519,1.0,True,False,
tiny11-000808,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,1,0.5,1024,wave_k6,Wave K=6,1024,True,0.6101970412097547,0.47266387939453125,0.5525508522987366,0.1088600754737854,0.7586959600448608,6,0.248916,0.2722782,1.57225,1.6189132,1.8211659999999998,1.0,True,False,
tiny11-000809,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,1,0.5,1024,wave_k12,Wave K=12,1024,True,0.6509276693611552,0.46596041321754456,0.5290741920471191,0.09882974624633789,0.7302119731903076,12,0.397684,0.4006954,1.553957,1.5818273,1.951641,1.0,True,False,
tiny11-000810,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,1,0.5,1024,wave_k18,Wave K=18,1024,True,0.6501293777459105,0.5017810463905334,0.5593374371528625,0.11286294460296631,0.6901693344116211,18,1.19759,1.3978363999999999,1.38998,1.3904569999999998,2.58757,1.0,True,False,
tiny11-000811,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,1,0.5,1024,wave_k24,Wave K=24,1024,True,0.6558312954093943,0.4054863154888153,0.4809633195400238,0.08042973279953003,0.8194276094436646,24,2.314429,2.3672311,1.422411,1.4923536,3.73684,1.0,True,False,
tiny11-000812,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,2,0.75,1536,paper,Paper,1536,True,0.8609509034895881,0.2175627052783966,0.256547212600708,0.023888766765594482,0.9648538827896118,24,0.494866,0.6070987,1.880657,1.9004849,2.375523,1.0,True,False,
tiny11-000813,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,2,0.75,1536,tile8_ceil,Cell-8,1536,True,0.8718159209042118,0.2547006607055664,0.28242403268814087,0.02837735414505005,0.87716144323349,7,0.093415,0.10603839999999999,2.025699,2.0847678,2.1191139999999997,1.0,True,False,
tiny11-000814,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,2,0.75,1536,wave_k1,Wave K=1,1536,True,0.8205337345739233,0.3458702564239502,0.38368064165115356,0.06140094995498657,0.9142226576805115,1,0.128179,0.142237,1.969724,1.9812116,2.097903,1.0,True,False,
tiny11-000815,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,2,0.75,1536,wave_k6,Wave K=6,1536,True,0.8488950123033548,0.30628883838653564,0.34736868739128113,0.04267168045043945,0.855888307094574,6,0.152114,0.16189789999999998,2.161102,2.1623458,2.313216,1.0,True,False,
tiny11-000816,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,2,0.75,1536,wave_k12,Wave K=12,1536,True,0.8553186922014646,0.2973022162914276,0.3348437249660492,0.03771531581878662,0.8423669338226318,12,0.194484,0.208938,1.778336,1.8755108,1.97282,1.0,True,False,
tiny11-000817,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,2,0.75,1536,wave_k18,Wave K=18,1536,True,0.8734102697002306,0.22105078399181366,0.2543863356113434,0.02469843626022339,0.966559112071991,18,0.769459,0.9267223,1.937653,1.9972465000000001,2.707112,1.0,True,False,
tiny11-000818,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.self_attn.o_proj,21,o,2048x2048,2048,2048,4.0,generic-8KiB,2,0.75,1536,wave_k24,Wave K=24,1536,True,0.8695100643317625,0.25256431102752686,0.27820444107055664,0.028156578540802002,0.8809137940406799,24,0.243045,0.2763711,1.879005,1.9238187,2.12205,1.0,True,False,
tiny11-000819,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,paper,Paper,512,True,0.28240181696000116,0.6713458895683289,0.6871674656867981,0.2259131669998169,0.5506685972213745,25,0.389579,0.4010927,2.044774,2.1920113,2.4343529999999998,1.0,True,False,
tiny11-000820,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,tile8_ceil,Cell-8,512,True,0.27941415058940516,0.6763892769813538,0.6998686790466309,0.22682493925094604,0.5380110740661621,21,0.140112,0.17296019999999998,1.836495,1.8873864,1.976607,1.0,True,False,
tiny11-000821,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,wave_k1,Wave K=1,512,True,0.25503028830561586,0.7682892084121704,0.785265326499939,0.301740825176239,0.41927120089530945,1,0.175237,0.1838761,1.836635,1.9256225,2.011872,1.0,True,False,
tiny11-000822,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,wave_k6,Wave K=6,512,True,0.2647593763729788,0.7351303696632385,0.7498620748519897,0.27121269702911377,0.4613035023212433,6,0.246701,0.2917856,2.091151,2.0981124999999996,2.337852,1.0,True,False,
tiny11-000823,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,wave_k12,Wave K=12,512,True,0.2706100081990046,0.7160465121269226,0.7364565134048462,0.2544293999671936,0.48365795612335205,12,0.639386,0.7142435,2.119884,2.1718041,2.75927,1.0,True,False,
tiny11-000824,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,wave_k18,Wave K=18,512,True,0.27645999557585643,0.6780315041542053,0.7030597925186157,0.22518408298492432,0.5297312140464783,18,0.847625,1.1502941,1.951259,2.0453504,2.798884,1.0,True,False,
tiny11-000825,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,wave_k24,Wave K=24,512,True,0.2815785331402349,0.6661924719810486,0.6863406300544739,0.2217211127281189,0.5557243227958679,24,1.008897,1.1089482000000002,1.92523,1.9699087000000002,2.934127,1.0,True,False,
tiny11-000826,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,1,0.5,1024,paper,Paper,1024,True,0.5359062107339132,0.4850854277610779,0.5078557729721069,0.11293482780456543,0.7380937933921814,51,0.402903,0.42471539999999997,3.481872,3.6418407,3.8847750000000003,1.0,True,False,
tiny11-000827,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,1,0.5,1024,tile8_ceil,Cell-8,1024,True,0.5337303892102453,0.48227542638778687,0.5093061327934265,0.11173409223556519,0.7412761449813843,39,0.229008,0.2355546,3.600514,3.8142766,3.829522,1.0,True,False,
tiny11-000828,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,1,0.5,1024,wave_k1,Wave K=1,1024,True,0.5016142646246865,0.5873076319694519,0.6167890429496765,0.16168606281280518,0.6199091672897339,1,0.161242,0.2058847,3.299732,3.3470252,3.460974,1.0,True,False,
tiny11-000829,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,1,0.5,1024,wave_k6,Wave K=6,1024,True,0.5142778520057917,0.5457244515419006,0.5716203451156616,0.13987809419631958,0.6661506295204163,6,0.293639,0.3116192,3.835733,3.8550119,4.129372,1.0,True,False,
tiny11-000830,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,1,0.5,1024,wave_k12,Wave K=12,1024,True,0.5196230745671194,0.5159662961959839,0.5431522130966187,0.12551701068878174,0.6985803842544556,12,0.474527,0.4977461,3.863225,3.8907982999999997,4.337752,1.0,True,False,
tiny11-000831,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,1,0.5,1024,wave_k18,Wave K=18,1024,True,0.5242096193383731,0.5083844661712646,0.5374547243118286,0.12132591009140015,0.7039656043052673,18,1.233236,1.2852362000000002,3.511327,3.641368,4.744563,1.0,True,False,
tiny11-000832,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,1,0.5,1024,wave_k24,Wave K=24,1024,True,0.5270503512973004,0.49368077516555786,0.5191687345504761,0.11540007591247559,0.7226194143295288,24,1.888843,2.3165932,3.399999,3.5569104,5.288842000000001,1.0,True,False,
tiny11-000833,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,2,0.75,1536,paper,Paper,1536,True,0.7747714581838682,0.3091437816619873,0.3293187916278839,0.0461658239364624,0.8805571794509888,62,0.370002,0.4212354,5.084379,5.2022385,5.454381000000001,1.0,True,False,
tiny11-000834,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,2,0.75,1536,tile8_ceil,Cell-8,1536,True,0.7745507343417781,0.3024384677410126,0.3247392177581787,0.04501694440841675,0.896146833896637,46,0.172393,0.1811743,5.12234,5.2558172,5.294733,1.0,True,False,
tiny11-000835,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,2,0.75,1536,wave_k1,Wave K=1,1536,True,0.7534332626963335,0.35246384143829346,0.3766272962093353,0.05856841802597046,0.8388445377349854,1,0.137788,0.15117819999999998,5.481471,5.5522992,5.619259,1.0,True,False,
tiny11-000836,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,2,0.75,1536,wave_k6,Wave K=6,1536,True,0.759535713037094,0.3338271379470825,0.3566858768463135,0.05295437574386597,0.8557442426681519,6,0.157465,0.162316,5.376205,5.4119386,5.53367,1.0,True,False,
tiny11-000837,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,2,0.75,1536,wave_k12,Wave K=12,1536,True,0.7641470691015461,0.32430756092071533,0.3462908864021301,0.05018812417984009,0.8642674088478088,12,0.184966,0.2349646,5.381685,5.5098054,5.566651,1.0,True,False,
tiny11-000838,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,2,0.75,1536,wave_k18,Wave K=18,1536,True,0.7674982048062697,0.3183341920375824,0.3403438627719879,0.04891681671142578,0.8742979764938354,18,0.633355,0.6591877,5.290655,5.363691800000001,5.92401,1.0,True,False,
tiny11-000839,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.gate_proj,21,gate,2048x5632,2048,5632,11.0,generic-8KiB,2,0.75,1536,wave_k24,Wave K=24,1536,True,0.7695087251168105,0.3157567083835602,0.3377251625061035,0.048242032527923584,0.8772895932197571,24,0.238406,0.3601967,4.885778,4.9846295,5.1241840000000005,1.0,True,False,
tiny11-000840,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.up_proj,21,up,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,paper,Paper,512,True,0.28240181696000116,0.6742984056472778,0.6899086236953735,0.1966019868850708,0.4869699478149414,25,0.366295,0.4456615,1.914721,2.0029246,2.2810159999999997,1.0,True,False,
tiny11-000841,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.up_proj,21,up,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,tile8_ceil,Cell-8,512,True,0.27941415058940516,0.6754039525985718,0.7003617882728577,0.1906338930130005,0.47583338618278503,21,0.135092,0.14993389999999998,1.804756,1.8377842,1.939848,1.0,True,False,
tiny11-000842,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.up_proj,21,up,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,wave_k1,Wave K=1,512,True,0.25503028830561586,0.7590359449386597,0.7784816026687622,0.25385594367980957,0.3816354274749756,1,0.156933,0.1790064,1.808361,1.82214,1.965294,1.0,True,False,
tiny11-000843,tiny11,TinyLlama-1.1B-Chat-v1.0,cal_medium_reasoning,calibration,medium,70,model.layers.21.mlp.up_proj,21,up,2048x5632,2048,5632,11.0,generic-8KiB,0,0.25,512,wave_k6,Wave K=6,512,True,0.2647593763729788,0.7283594608306885,0.7475589513778687,0.22538810968399048,0.4133208692073822,6,0.22989,0.2801145,2.177532,2.2078296,2.407422,1.0,True,False,
